Time (s),Voltage (P2D) (V),Voltage (sP2D) (V),Voltage Error (V),average Voltage Error (V),Voltage Error Percentage (%),average Voltage Error Percentage (%),Average Concentration (P2D) (mol/m³),Average Concentration (sP2D) (mol/m³),First Position Concentration (P2D) (mol/m³),First Position Concentration (sP2D) (mol/m³),Concentration Error (mol/m³),average Concentration Error (mol/m³),Concentration Error Percentage (%),average Concentration Error Percentage (%),Negative Stress (P2D) (Pa),Negative Stress (sP2D) (Pa),Negative Stress Error (Pa),average Negative Stress Error (Pa),Negative Stress Error Percentage (%),average Negative Stress Error Percentage (%),Positive Stress (P2D) (Pa),Positive Stress (sP2D) (Pa),Positive Stress Error (Pa),average Positive Stress Error (Pa),Positive Stress Error Percentage (%),average Positive Stress Error Percentage (%),Current (A)
313.0,4.06593458482075,4.0692531976246356,0.0033186128038851237,0.002684099368845545,0.0816199261118075,0.06590568279918213,29259.910273245474,29259.352443966807,29340.867156321674,29350.649854956606,-0.5578292786667589,0.4932244175006447,-0.00190646271112056,0.001688253410308909,2.3916583995348285e6,2.4176249926405754e6,25966.5931057469,33331.45454141086,1.0857149629226872,2.8065960463293687,8.064155884406972e7,8.125030368840581e7,608744.8443360925,3.241718321752391e6,0.7548773275987569,17.117788423354423,1.3812
314.0,4.073840969041931,4.076645273014806,0.002804303972875566,0.002684099368845545,0.06883685431478859,0.06590568279918213,29256.99900730794,29256.441983749497,29338.031946483243,29347.68484775718,-0.5570235584418697,0.4932244175006447,-0.0019038984767464834,0.001688253410308909,2.4124307365609133e6,2.4356111112298826e6,23180.374668969307,33331.45454141086,0.9608721327276128,2.8065960463293687,8.041932836097425e7,8.131347988465978e7,894151.5236855298,3.241718321752391e6,1.1118614665270472,17.117788423354423,1.1527
315.0,4.058080879639895,4.06165901066639,0.0035781310264955124,0.002684099368845545,0.08817298453679484,0.06590568279918213,29251.915250116188,29251.357954695737,29333.15549166595,29342.701760012853,-0.5572954204508278,0.4932244175006447,-0.0019051587415241612,0.001688253410308909,2.4786765873870854e6,2.499623362580683e6,20946.775193597656,33331.45454141086,0.8450789949841278,2.8065960463293687,8.08295316008506e7,8.213566922164035e7,1.3061376207897514e6,3.241718321752391e6,1.6159163549773763,17.117788423354423,1.6173
316.0,4.013685967833869,4.020281719536476,0.006595751702607622,0.002684099368845545,0.16433153354464497,0.06590568279918213,29246.99159896543,29246.43322772867,29328.49647521041,29337.965770889004,-0.5583712367588305,0.4932244175006447,-0.001909157852592887,0.001688253410308909,2.539503036055889e6,2.5589919475734774e6,19488.91151758842,33331.45454141086,0.7674301326237719,2.8065960463293687,8.148821607491475e7,8.32073661782214e7,1.719150103306651e6,3.241718321752391e6,2.10969166600258,17.117788423354423,3.2663
317.0,4.034710653342844,4.039253493410294,0.0045428400674500935,0.002684099368845545,0.11259394930058376,0.06590568279918213,29228.396204279015,29227.82608280012,29311.82535641349,29321.30015062651,-0.5701214788969082,0.4932244175006447,-0.0019505739381397973,0.001688253410308909,2.93381050267363e6,2.9541405225827545e6,20330.019909124356,33331.45454141086,0.6929561364170341,2.8065960463293687,8.501011310294867e7,8.792878097185345e7,2.9186678689047843e6,3.241718321752391e6,3.433318416327983,17.117788423354423,2.3718
318.0,4.003953445213936,4.010526108236848,0.006572663022912373,0.002684099368845545,0.16415433178347524,0.06590568279918213,29211.864650977896,29211.282377843232,29296.971648796185,29306.523192599107,-0.58227313466341,0.4932244175006447,-0.0019932761623415157,0.001688253410308909,3.2552063219567286e6,3.2782002276217304e6,22993.905665001832,33331.45454141086,0.7063732184932605,2.8065960463293687,8.915016826961008e7,9.33608776214947e7,4.210709351884618e6,3.241718321752391e6,4.723164783212176,17.117788423354423,3.5953
319.0,3.991022338925102,3.9984441291195556,0.00742179019445377,0.002684099368845545,0.18596213110780715,0.06590568279918213,29197.66797098913,29197.069727217324,29284.364316366093,29294.158333763717,-0.5982437718048459,0.4932244175006447,-0.0020489436772801934,0.001688253410308909,3.5144261133525213e6,3.5446358189225947e6,30209.705570073333,33331.45454141086,0.8595914267565964,2.8065960463293687,9.327667305150256e7,9.864083597837372e7,5.364162926871166e6,3.241718321752391e6,5.750808590599444,17.117788423354423,4.151
320.0,4.0029511434585165,4.008801304553737,0.0058501610952204075,0.002684099368845545,0.1461462027779314,0.06590568279918213,29173.668381980016,29173.039345231184,29263.657070515874,29273.925676138027,-0.629036748832732,0.4932244175006447,-0.0021561798146073233,0.001688253410308909,4.030009532011971e6,4.073692122619777e6,43682.59060780611,33331.45454141086,1.0839326870276085,2.8065960463293687,9.947834971958128e7,1.0648025042757925e8,7.001900707997978e6,3.241718321752391e6,7.038617676846851,17.117788423354423,3.4975
321.0,3.965516088203987,3.974588675862148,0.009072587658160991,0.002684099368845545,0.22878705965028717,0.06590568279918213,29157.535665725474,29156.883335075367,29249.606351002098,29260.352576209232,-0.6523306501076149,0.4932244175006447,-0.0022372626328446064,0.001688253410308909,4.316938331534255e6,4.372811474776237e6,55873.143241981976,33331.45454141086,1.2942770767384222,2.8065960463293687,1.0489248616027443e8,1.1316228492297877e8,8.269798762704343e6,3.241718321752391e6,7.884071648438375,17.117788423354423,5.3167
322.0,3.9851642159925444,3.991894675924048,0.006730459931503674,0.002684099368845545,0.1688878943681719,0.06590568279918213,29135.20367391023,29134.50770771893,29230.931174777525,29242.53128726841,-0.695966191298794,0.4932244175006447,-0.002388746614193099,0.001688253410308909,4.790029582593854e6,4.8693417925140355e6,79312.2099201819,33331.45454141086,1.655777037544588,2.8065960463293687,1.114704629804197e8,1.2126740172706622e8,9.796938746646523e6,3.241718321752391e6,8.788820360750991,17.117788423354423,4.1756
323.0,3.992272559032856,3.9979853600433195,0.005712801010463675,0.002684099368845545,0.14309646763816208,0.06590568279918213,29113.16298165339,29112.42414605689,29212.44431376913,29224.94532289397,-0.7388355965013034,0.4932244175006447,-0.0025378059984993893,0.001688253410308909,5.234066175902422e6,5.336335624164874e6,102269.44826245215,33331.45454141086,1.953919664472327,2.8065960463293687,1.1840575899106574e8,1.2974316800775415e8,1.1337409016688406e7,3.241718321752391e6,9.575048640618794,17.117788423354423,3.7387
324.0,4.142491303428147,4.13921077502993,-0.0032805283982169087,0.002684099368845545,-0.0791921613812945,0.06590568279918213,29106.610031429,29105.86070596548,29206.26521895514,29219.273274997984,-0.7493254635228368,0.4932244175006447,-0.0025744168170519456,0.001688253410308909,5.219574932872802e6,5.330085187641578e6,110510.25476877578,33331.45454141086,2.1172270958844543,2.8065960463293687,1.2248151281824985e8,1.3439049721280682e8,1.190898439455697e7,3.241718321752391e6,9.723087281121924,17.117788423354423,-0.94696
325.0,4.200625788452939,4.1944693483321185,-0.0061564401208205055,0.002684099368845545,-0.14656007059100304,0.06590568279918213,29132.977837918323,29132.249497577395,29230.47457552681,29243.47801160702,-0.7283403409273888,0.4932244175006447,-0.0025000545600917254,0.001688253410308909,4.46904745028399e6,4.571913537695166e6,102866.08741117548,33331.45454141086,2.301745250089899,2.8065960463293687,1.1902026408774073e8,1.2920593001926175e8,1.0185665931521013e7,3.241718321752391e6,8.557925836908096,17.117788423354423,-2.8522
326.0,4.0956494536105765,4.097264194347076,0.001614740736499698,0.002684099368845545,0.03942575542143142,0.06590568279918213,29188.884378501694,29188.19826627908,29282.754794321856,29295.518477642003,-0.6861122226146108,0.4932244175006447,-0.0023505941978376834,0.001688253410308909,3.1377604031662177e6,3.2248920287876227e6,87131.62562140496,33331.45454141086,2.776873133253996,2.8065960463293687,1.0678662875871009e8,1.1255546421447796e8,5.76883545576787e6,3.241718321752391e6,5.402207676021735,17.117788423354423,0.33794
327.0,4.006732449145133,4.014396805491594,0.007664356346460899,0.002684099368845545,0.19128695124367856,0.06590568279918213,29209.571895991663,29208.90955371981,29301.78995938047,29314.258277932924,-0.6623422718512302,0.4932244175006447,-0.002267552137394117,0.001688253410308909,2.6439884304826325e6,2.71785482735152e6,73866.39686888736,33331.45454141086,2.793748868840694,2.8065960463293687,9.792849392491014e7,1.0032860324399234e8,2.4001093190822005e6,3.241718321752391e6,2.4508794354813244,17.117788423354423,3.3004
328.0,3.984099496049286,3.99305847094121,0.008958974891923877,0.002684099368845545,0.22486825193014826,0.06590568279918213,29182.801823372778,29182.145735941165,29276.479184897355,29288.449091643102,-0.656087431612832,0.4932244175006447,-0.0022481989069581573,0.001688253410308909,3.2104824475225713e6,3.2675910288043255e6,57108.58128175419,33331.45454141086,1.7788161815313175,2.8065960463293687,9.882084530671994e7,1.0114813998539345e8,2.327294678673506e6,3.241718321752391e6,2.3550645326399033,17.117788423354423,4.3626
329.0,4.026683418906704,4.031155192119872,0.004471773213167829,0.002684099368845545,0.11105350850705746,0.06590568279918213,29144.651274421754,29143.979523511793,29242.411353287505,29254.260600971767,-0.6717509099617018,0.4932244175006447,-0.0023048857357619206,0.001688253410308909,4.070193988999661e6,4.1218386181590427e6,51644.62915938161,33331.45454141086,1.2688493300063668,2.8065960463293687,1.0522866868112463e8,1.0961784851426895e8,4.389179833144322e6,3.241718321752391e6,4.171087487997109,17.117788423354423,2.4058
330.0,3.9837419047306932,3.991421991271909,0.007680086541215658,0.002684099368845545,0.19278574578577884,0.06590568279918213,29129.772660219656,29129.087992606834,29228.910670348192,29240.82572538871,-0.6846676128225226,0.4932244175006447,-0.0023504049304082686,0.001688253410308909,4.311019433928152e6,4.365482668784042e6,54463.234855890274,33331.45454141086,1.2633493235326012,2.8065960463293687,1.0959177476738961e8,1.1558734152965346e8,5.995566762263849e6,3.241718321752391e6,5.470818202360114,17.117788423354423,4.2276
331.0,4.022253619583359,4.026557367509427,0.0043037479260679135,0.002684099368845545,0.10699842260353817,0.06590568279918213,29117.93328112957,29117.22975468824,29218.205355967177,29230.430734117355,-0.7035264413316327,0.4932244175006447,-0.0024161276644849186,0.001688253410308909,4.478068529887708e6,4.542322697798287e6,64254.16791057866,33331.45454141086,1.4348634345752163,2.8065960463293687,1.1333417109252918e8,1.2058736757049662e8,7.253196477967441e6,3.241718321752391e6,6.399831937753116,17.117788423354423,2.4839
332.0,4.020685343195716,4.024967586235904,0.004282243040187872,0.002684099368845545,0.1065053013271679,0.06590568279918213,29106.643193116117,29105.924840571603,29208.110218100264,29220.614730675483,-0.7183525445143459,0.4932244175006447,-0.002468002028774793,0.001688253410308909,4.634496151249561e6,4.705560557337472e6,71064.40608791076,33331.45454141086,1.5333793311868484,2.8065960463293687,1.1685565344059385e8,1.2508389055567147e8,8.228237115077615e6,3.241718321752391e6,7.04136845142937,17.117788423354423,2.505
333.0,4.050095742805236,4.052671417996739,0.002575675191502924,0.002684099368845545,0.06359541490046165,0.06590568279918213,29108.780906667267,29108.06826858682,29209.271090528597,29221.80945405742,-0.7126380804475048,0.4932244175006447,-0.002448189371902818,0.001688253410308909,4.4313204245027155e6,4.500665297525452e6,69344.87302273698,33331.45454141086,1.5648805859151764,2.8065960463293687,1.1763239128190109e8,1.2584953176590209e8,8.217140484000996e6,3.241718321752391e6,6.985440314912041,17.117788423354423,1.4794
334.0,4.019839781151147,4.024700276486739,0.004860495335591963,0.002684099368845545,0.1209126631957476,0.06590568279918213,29113.094781604093,29112.38905462228,29212.746256753107,29225.26980472397,-0.7057269818142231,0.4932244175006447,-0.002424087810342156,0.001688253410308909,4.209458880085606e6,4.275799127258458e6,66340.24717285205,33331.45454141086,1.5759804065719467,2.8065960463293687,1.1701608173172002e8,1.2471264237246351e8,7.696560640743494e6,3.241718321752391e6,6.577352896150818,17.117788423354423,2.5263
335.0,4.0496204484804785,4.0526304133643976,0.003009964883919025,0.002684099368845545,0.07432708625936639,0.06590568279918213,29112.878886214705,29112.1785238846,29212.30648950035,29224.78102075214,-0.7003623301061452,0.4932244175006447,-0.0024056787129965876,0.001688253410308909,4.115856825874599e6,4.178046377992619e6,62189.55211801967,33331.45454141086,1.5109746220291493,2.8065960463293687,1.1659701032048978e8,1.2379377723106517e8,7.19676691057539e6,3.241718321752391e6,6.172342576189271,17.117788423354423,1.4955
336.0,4.122083058930051,4.121419035980264,-0.0006640229497874017,0.002684099368845545,-0.01610891727057433,0.06590568279918213,29111.316571424064,29110.619861749325,29210.725444277952,29223.140325646502,-0.6967096747393953,0.4932244175006447,-0.0023932606174991477,0.001688253410308909,4.0611100849877726e6,4.1194536876936313e6,58343.60270585865,33331.45454141086,1.4366417428951401,2.8065960463293687,1.1631462427534916e8,1.2309664843135045e8,6.7820241560013e6,3.241718321752391e6,5.830757910498303,17.117788423354423,-0.40618
337.0,4.05165151244399,4.055178445609682,0.003526933165692192,0.002684099368845545,0.08704927249690131,0.06590568279918213,29129.98506378372,29129.30077235813,29228.18645955547,29240.419805426704,-0.6842914255903452,0.4932244175006447,-0.0023490963833040224,0.001688253410308909,3.562118899608414e6,3.6142663267573793e6,52147.42714896519,33331.45454141086,1.463944034959018,2.8065960463293687,1.119557479372698e8,1.1720576268260774e8,5.250014745337933e6,3.241718321752391e6,4.689365970097025,17.117788423354423,1.4633
338.0,4.090374166462694,4.092089507884021,0.001715341421326677,0.002684099368845545,0.041936051606009515,0.06590568279918213,29138.9728010106,29138.297340943165,29236.597801116823,29248.642876120997,-0.6754600674357789,0.4932244175006447,-0.002318064099405565,0.001688253410308909,3.3066612471524696e6,3.352603873360312e6,45942.62620784249,33331.45454141086,1.389396214910311,2.8065960463293687,1.0810925129867838e8,1.1203004505573413e8,3.9207937570557445e6,3.241718321752391e6,3.6266958747347053,17.117788423354423,0.42687
339.0,4.091347101862837,4.093038474994487,0.0016913731316501313,0.002684099368845545,0.041340250277959296,0.06590568279918213,29139.064100755226,29138.394651177,29236.390400824344,29248.224671789772,-0.669449578224885,0.4932244175006447,-0.002297429924002035,0.001688253410308909,3.245152952826642e6,3.2849180517898044e6,39765.098963162396,33331.45454141086,1.2253690208507921,2.8065960463293687,1.0589303520464237e8,1.0906243743814066e8,3.16940223349829e6,3.241718321752391e6,2.9930223714650337,17.117788423354423,0.41621
340.0,4.14682308510281,4.1459884758992605,-0.0008346092035491637,0.002684099368845545,-0.02012647239636151,0.06590568279918213,29147.816892385446,29147.1543380798,29244.528972472264,29256.15041328546,-0.6625543056470633,0.4932244175006447,-0.0022730838062186005,0.001688253410308909,2.998023924410125e6,3.032504359113354e6,34480.434703228995,33331.45454141086,1.150105388502301,2.8065960463293687,1.0242865598367527e8,1.0463849322042969e8,2.2098372367544174e6,3.241718321752391e6,2.157440430641415,17.117788423354423,-0.94842
341.0,4.1484554610861215,4.14788497384016,-0.0005704872459615373,0.002684099368845545,-0.0137517987432406,0.06590568279918213,29162.71068158444,29162.054974167877,29259.040356293357,29270.447965029045,-0.6557074165648373,0.4932244175006447,-0.0022484446789745815,0.001688253410308909,2.648947260296647e6,2.6782209955873904e6,29273.73529074341,33331.45454141086,1.105108271859861,2.8065960463293687,9.740998032209612e7,9.830597749658716e7,895997.174491033,3.241718321752391e6,0.9198207119314942,17.117788423354423,-0.95058
342.0,4.20686297405808,4.202889232632695,-0.003973741425384425,0.002684099368845545,-0.09445854190851435,0.06590568279918213,29181.535262718142,29180.887075027298,29277.571080769223,29288.72479159594,-0.6481876908437698,0.4932244175006447,-0.0022212254598951275,0.001688253410308909,2.239920577058948e6,2.263187957183483e6,23267.380124534946,33331.45454141086,1.0387591579289563,2.8065960463293687,9.102036394548434e7,9.028168583654156e7,-738678.1089427769,3.241718321752391e6,-0.8115525767236003,17.117788423354423,-2.8125
343.0,4.186195821137866,4.1843576670541465,-0.0018381540837193455,0.002684099368845545,-0.043909892471769504,0.06590568279918213,29207.097084767374,29206.46301740268,29302.685728763598,29313.39923248362,-0.6340673646955111,0.4932244175006447,-0.0021709359299052064,0.001688253410308909,1.706941140527148e6,1.718941646353177e6,12000.505826028995,33331.45454141086,0.7030415719151819,2.8065960463293687,8.270419226711549e7,7.985509760294263e7,-2.849094664172858e6,3.241718321752391e6,-3.444921697525246,17.117788423354423,-1.9414
344.0,4.1933502967302845,4.191548073362467,-0.0018022233678172128,0.002684099368845545,-0.0429781258489775,0.06590568279918213,29231.21664493231,29230.596682850286,29326.461928692897,29336.65402615079,-0.6199620820225391,0.4932244175006447,-0.0021208904492520304,0.001688253410308909,1.2263036522538725e6,1.2258043082031775e6,-499.3440506949555,33331.45454141086,-0.04071944577325454,2.8065960463293687,7.390872417853831e7,6.899029653422146e7,-4.918427644316852e6,3.241718321752391e6,-6.654732169960891,17.117788423354423,-2.0775
